Prospect ID,Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity,pred_proba,pred_label
d8fc9726-2242-449c-9831-7d889bfd7912,659962,Quick Add Form,Reference,No,No,0,5,303,5.0,Converted to Lead,,Marketing Management,Word Of Mouth,Unemployed,Flexibility & Convenience,No,No,No,No,No,No,No,No,opp hangup,Might be,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,14,16,No,No,Modified,0.16635713,0
113d59fc-e6fe-4df1-a0a3-30a8d50ef21d,659961,Lead Add Form,Email,No,No,0,9,1615,9.0,Had a Phone Conversation,Saudi Arabia,Marketing Management,Select,Working Professional,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Select,Mumbai,02.Medium,02.Medium,15,12,No,No,Unreachable,0.3395088,0
2285d518-4c93-4ec0-9a92-9eb2a99f63cb,659960,API,YouTube,No,No,1,14,1516,14.0,Modified,Saudi Arabia,Retail Management,Multiple Sources,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,Worst,No,No,Potential Lead,Other Cities,02.Medium,02.Medium,16,15,No,Yes,Modified,0.0034124332,0
f82a4f8f-0b67-4bd1-85eb-2f07798ae020,659959,API,Referral Sites,No,No,0,1,484,1.0,Form Submitted on Website,Bahrain,Operations Management,Student of SomeSchool,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,Already a student,,No,No,Potential Lead,Other Metro Cities,02.Medium,01.High,15,18,No,No,Unreachable,0.011060445,0
5e00f253-0ce1-4915-9b58-e2425fc25dd1,659958,Lead Import,Olark Chat,Yes,Yes,0,16,1122,8.16,Olark Chat Conversation,UAE,"Banking, Investment And Insurance",Other,Other,,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,,Other Cities,02.Medium,03.Low,13,13,No,No,Page Visited on Website,0.017244047,0
7208f61d-69c4-4a20-b9db-3078fa8eec10,659957,Lead Import,Direct Traffic,No,No,1,9,1742,9.0,Email Link Clicked,Qatar,Rural and Agribusiness,Online Search,Other,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,Worst,No,No,Select,Mumbai,02.Medium,02.Medium,15,16,No,No,Email Link Clicked,0.9950714,1
957b34af-ffe5-44d4-90c6-c67b45881536,659956,Lead Add Form,Reference,Yes,No,1,11,1692,11.0,Olark Chat Conversation,Oman,International Business,Reference,Businessman,,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Lateral Student,Other Cities,,,16,12,No,No,Email Opened,0.3490779,0
7fc27585-c458-4166-b8b1-9bee26259972,659955,Lead Add Form,Facebook,No,No,0,0,0,0.0,SMS Sent,United States,"Banking, Investment And Insurance",Word Of Mouth,Working Professional,,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,,,01.High,02.Medium,17,16,No,No,Email Opened,0.10118013,0
fbb2b64a-81cd-4f49-84d5-c690fdd3f89a,659954,API,Organic Search,No,No,1,6,1214,4.69,Modified,UAE,Rural and Agribusiness,Word Of Mouth,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Other Leads,,01.High,02.Medium,16,16,No,No,Modified,0.21072304,0
90bfc8f1-eb3a-4482-be2f-587579ff1679,659953,Lead Add Form,YouTube,No,No,0,1,998,1.0,SMS Sent,Saudi Arabia,Human Resource Management,Other,Student,Quality Education,No,No,No,No,No,No,No,No,Closed by Horizzon,High in Relevance,No,No,Lateral Student,,02.Medium,02.Medium,13,13,No,No,Unreachable,0.99380964,1
c662bf60-f67f-42f6-940e-0b4192299b54,659952,Quick Add Form,Organic Search,No,No,0,7,277,7.0,Email Opened,Singapore,Hospitality Management,Select,,Affordable Fees,No,No,No,No,No,No,No,No,,High in Relevance,No,No,Lateral Student,Mumbai,02.Medium,02.Medium,13,16,No,No,Email Opened,0.09749619,0
48d322ce-446a-4bae-88f8-32c045bbde40,659951,Quick Add Form,YouTube,No,No,0,7,506,7.0,View in browser link Clicked,United States,International Business,Word Of Mouth,,Better Career Prospects,No,No,No,No,No,No,No,No,opp hangup,,No,No,Other Leads,Other Cities,02.Medium,01.High,16,18,No,No,Unreachable,0.5688966,1
be6a2ef6-3ae4-417e-b624-2b71e84e3a0e,659950,API,Reference,No,No,1,10,621,10.0,Email Opened,United Kingdom,"Banking, Investment And Insurance",Student of SomeSchool,,Quality Education,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Select,Other Metro Cities,01.High,02.Medium,15,15,No,No,Email Opened,0.047551483,0
57228ef8-4f7d-48cd-bc80-60e74e89c1f4,659949,Quick Add Form,Email,No,No,0,5,786,5.0,Had a Phone Conversation,UAE,Finance Management,Online Search,,Quality Education,No,No,No,No,No,No,No,No,opp hangup,Not Sure,No,No,Other Leads,Other Cities,02.Medium,03.Low,16,11,No,No,Unreachable,0.46250394,0
2a2af124-5259-4151-9321-f1fd97d7a1dc,659948,Lead Import,Olark Chat,No,No,1,14,176,7.02,Unreachable,Bahrain,Media and Advertising,Multiple Sources,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Worst,No,No,,Other Metro Cities,01.High,03.Low,18,12,No,No,Unreachable,0.0020832622,0
07a93059-3ed6-4b20-8ea0-d8fb9f8f0685,659947,Landing Page Submission,Google,No,No,0,4,1768,4.0,View in browser link Clicked,Bahrain,Services Excellence,Email,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,Not Sure,No,No,Select,,02.Medium,02.Medium,12,12,No,No,Page Visited on Website,0.0542458,0
ecc9dfa7-b7e6-4e3f-bd2c-398f09689b4d,659946,Lead Add Form,Google,No,No,0,13,849,13.0,Email Bounced,UAE,Media and Advertising,Other,Working Professional,,No,No,No,No,No,No,No,No,Already a student,,No,No,,Mumbai,03.Low,02.Medium,9,16,No,No,Unreachable,0.088045314,0
44a481f5-843c-4e3f-840f-3ad8b88b750a,659945,Landing Page Submission,Email,No,No,0,16,455,16.0,Email Link Clicked,Oman,Hospitality Management,Online Search,Businessman,,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Low in Relevance,No,No,Select,,02.Medium,01.High,13,15,No,No,Email Link Clicked,0.003709543,0
9a213ce5-6153-4d52-9749-aa77ae6df103,659944,Lead Import,Welingak Website,No,Yes,0,13,144,13.0,Converted to Lead,Oman,Retail Management,Other,Other,Affordable Fees,No,No,No,No,No,No,No,No,Closed by Horizzon,Not Sure,No,No,Potential Lead,Other Metro Cities,01.High,03.Low,17,9,No,No,Page Visited on Website,0.9939475,1
5061c704-2750-4d61-a405-066ea656fbb1,659943,Quick Add Form,Reference,No,No,1,14,980,14.0,Had a Phone Conversation,,Select,Other,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,,Might be,No,No,Lateral Student,Thane & Outskirts,02.Medium,02.Medium,12,14,No,No,Unreachable,0.9829481,1
8fc55b3b-f88a-4ad2-850d-b9d3896b645b,659942,Landing Page Submission,Olark Chat,No,No,0,13,1444,13.0,Modified,United Kingdom,Operations Management,Email,Other,,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Other Cities of Maharashtra,03.Low,02.Medium,12,14,No,No,Modified,0.037047517,0
44000167-ced4-47fd-9478-f0d7bffaafd8,659941,Lead Import,Organic Search,No,No,0,1,1189,1.0,Email Opened,India,Select,Other,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),,No,No,Potential Lead,Other Cities of Maharashtra,02.Medium,02.Medium,16,14,Yes,No,Email Opened,0.10085028,0
877f454e-47ef-4014-ac6a-e564395d9608,659940,Landing Page Submission,Reference,No,Yes,0,8,1423,8.0,Modified,,Select,Select,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,in touch with EINS,High in Relevance,Yes,No,Dual Specialization Student,,01.High,02.Medium,16,13,No,Yes,Modified,0.29928917,0
6b56361b-e0df-4a2c-9ffa-fbface23d7ba,659939,Landing Page Submission,Welingak Website,No,Yes,0,15,1996,15.0,Converted to Lead,Saudi Arabia,Operations Management,Other,Student,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Low in Relevance,No,No,,Thane & Outskirts,02.Medium,03.Low,12,13,No,Yes,Email Opened,0.1258796,0
d5675265-e57c-417d-9923-6f77580c7f03,659938,Quick Add Form,Organic Search,No,No,0,2,814,2.0,View in browser link Clicked,Kuwait,Hospitality Management,Email,Student,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,Low in Relevance,No,No,Dual Specialization Student,,02.Medium,03.Low,15,9,No,No,Page Visited on Website,0.9866182,1
dd07b877-6232-4289-af53-bcc5625205b5,659937,API,Reference,No,No,0,11,462,11.0,SMS Sent,United States,E-COMMERCE,Multiple Sources,Businessman,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Dual Specialization Student,,02.Medium,01.High,15,17,No,No,Modified,0.99353164,1
255c0f10-9c6b-4916-bd4c-99406c5b9578,659936,Lead Import,Facebook,No,No,0,10,616,10.0,Olark Chat Conversation,Bahrain,"Banking, Investment And Insurance",Multiple Sources,Student,Quality Education,No,No,No,No,No,No,No,No,Closed by Horizzon,Might be,No,No,,,02.Medium,,12,16,No,Yes,Unreachable,0.8269794,1
eecae359-7993-46d9-b822-5c9509584b9a,659935,Lead Add Form,YouTube,No,No,1,10,1239,10.0,Had a Phone Conversation,Qatar,Hospitality Management,Student of SomeSchool,,Affordable Fees,No,No,No,No,No,No,No,No,switched off,Worst,No,No,,Other Cities,03.Low,02.Medium,11,12,No,Yes,Email Opened,0.021667862,0
e86adb2a-4a4c-498a-baf6-48173e44a0bd,659934,API,Email,No,No,1,14,824,14.0,Olark Chat Conversation,,International Business,Reference,,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),High in Relevance,No,No,Dual Specialization Student,,01.High,02.Medium,15,12,No,No,Email Opened,0.056447007,0
63d0e423-7dc3-446e-8ffa-5486cf808ff8,659933,Lead Add Form,Welingak Website,No,No,0,16,1607,16.0,Had a Phone Conversation,UAE,IT Projects Management,Other,,Affordable Fees,No,No,No,No,No,No,No,No,Already a student,Low in Relevance,No,No,Select,,02.Medium,03.Low,15,9,No,No,Modified,0.5034297,1
9c62a2fc-506c-4314-a96b-60ca78cbd5d8,659932,Lead Add Form,Organic Search,Yes,No,1,12,1312,1.07,Modified,UAE,Human Resource Management,Multiple Sources,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Lateral Student,Other Cities,01.High,01.High,17,15,No,No,Modified,0.99047244,1
ac8d826f-b406-42be-96b8-8bcc06c746e0,659931,API,Referral Sites,No,No,1,5,1053,5.0,Page Visited on Website,,Healthcare Management,Select,Working Professional,,No,No,No,No,No,No,No,No,number not provided,,No,No,Lateral Student,,02.Medium,03.Low,16,11,No,No,Page Visited on Website,0.15535289,0
3df3e050-ddd7-4161-8a31-83c9b6e5f47a,659930,Quick Add Form,Referral Sites,No,No,1,6,1599,6.0,Email Opened,Qatar,IT Projects Management,Email,,Flexibility & Convenience,No,No,No,No,No,No,No,No,switched off,High in Relevance,No,No,Other Leads,Other Metro Cities,03.Low,,10,11,No,No,Email Opened,0.100110814,0
29967bfe-cb6f-41e6-aa15-824462b37bec,659929,Lead Add Form,Email,Yes,No,1,17,1572,3.85,Unsubscribed,United Kingdom,International Business,Student of SomeSchool,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,in touch with EINS,Might be,No,No,Dual Specialization Student,Other Metro Cities,01.High,02.Medium,18,13,No,Yes,Unsubscribed,0.99673575,1
fc87f39f-31fd-4345-b2e9-11b8f7b1e867,659928,Lead Import,Email,No,No,0,17,203,17.0,Modified,UAE,Media and Advertising,Word Of Mouth,Unemployed,,No,No,No,No,No,No,No,No,Busy,,No,No,Other Leads,Thane & Outskirts,02.Medium,02.Medium,12,16,No,No,Modified,0.1530643,0
10945422-9b51-4a2a-b403-765957f3da26,659927,API,Google,Yes,No,0,15,610,15.0,Olark Chat Conversation,India,Select,Reference,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Worst,No,No,Lateral Student,Mumbai,02.Medium,01.High,12,17,No,Yes,Unreachable,0.029122924,0
09a8db9c-b786-4ca6-8cca-cd600662799a,659926,Lead Add Form,Reference,No,No,0,3,64,3.0,Email Opened,Oman,Retail Management,Select,Unemployed,,No,No,No,No,No,No,No,No,Busy,Worst,No,No,Select,Thane & Outskirts,02.Medium,01.High,15,18,No,Yes,Email Opened,0.06261779,0
56e6c49e-647c-4f77-8b83-9fd73c7f6300,659925,Lead Import,Organic Search,No,No,0,12,1463,12.0,Email Opened,United States,Retail Management,Other,Unemployed,Better Career Prospects,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,Dual Specialization Student,,,01.High,10,16,No,No,Email Opened,0.50616837,1
d2a50355-dc5f-4fd2-b00f-71a67d437072,659924,Lead Import,Olark Chat,No,No,1,4,1564,4.0,Email Link Clicked,Singapore,Business Administration,Other,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,Busy,Low in Relevance,No,No,Lateral Student,Other Cities of Maharashtra,01.High,02.Medium,16,16,No,No,Email Link Clicked,0.49081054,0
2c9afa19-1a06-41a5-9d59-fd9daa36f575,659923,Quick Add Form,Email,No,No,0,2,817,2.0,Modified,India,Finance Management,Reference,Businessman,Better Career Prospects,No,No,No,No,No,No,No,No,number not provided,,No,No,Lateral Student,,01.High,02.Medium,17,15,No,No,Modified,0.17174496,0
64d144de-14af-43e7-a7c8-71f4ca5e2f95,659922,Lead Import,Referral Sites,No,Yes,0,11,1518,5.3,Page Visited on Website,United Kingdom,E-COMMERCE,Reference,Student,Better Career Prospects,No,No,No,No,No,No,No,No,Busy,,No,No,Other Leads,Other Cities of Maharashtra,,02.Medium,13,14,No,Yes,Page Visited on Website,0.9920562,1
6f04c53a-bc4c-4946-a7c4-5f4cd17e377a,659921,Quick Add Form,Direct Traffic,No,No,0,13,1575,13.0,Converted to Lead,United Kingdom,E-COMMERCE,Email,Other,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,,No,No,Other Leads,Mumbai,02.Medium,02.Medium,16,16,No,No,Page Visited on Website,0.9996598,1
cb1a8dd5-0f93-43ec-a3e3-f867edeb449c,659920,API,Reference,No,No,0,13,859,13.0,Unsubscribed,India,Human Resource Management,Multiple Sources,Other,Better Career Prospects,No,No,No,No,No,No,No,No,Lost to EINS,Low in Relevance,No,No,Potential Lead,Thane & Outskirts,02.Medium,02.Medium,14,15,No,No,Unsubscribed,0.9958248,1
fd4b6a1f-e23a-4b5c-8ed9-74df789abefc,659919,Landing Page Submission,YouTube,No,Yes,0,11,703,11.0,Page Visited on Website,Saudi Arabia,IT Projects Management,Online Search,Businessman,Quality Education,No,No,No,No,No,No,No,No,Lost to EINS,,No,No,Select,Thane & Outskirts,02.Medium,01.High,14,18,No,No,Page Visited on Website,0.8552245,1
506ce607-9278-4eb1-ad6a-46b735e4204d,659918,Lead Add Form,Reference,No,No,0,1,653,5.44,Modified,Oman,Media and Advertising,Reference,,,No,No,No,No,No,No,No,No,,Low in Relevance,No,No,Lateral Student,,,02.Medium,12,16,No,No,Modified,0.2612854,0
812a7897-87f3-41fd-ab64-1b9b6f3a2a3c,659917,API,Direct Traffic,No,No,0,0,0,0.0,Olark Chat Conversation,Bahrain,Rural and Agribusiness,Other,Student,Flexibility & Convenience,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,Dual Specialization Student,Other Cities,02.Medium,02.Medium,12,12,No,Yes,Olark Chat Conversation,0.0027202738,0
2498000e-39c9-4e67-85e4-6a243b5f48e8,659916,Landing Page Submission,Olark Chat,No,No,1,17,1278,17.0,Email Opened,Oman,Select,Other,Working Professional,Affordable Fees,No,No,No,No,No,No,No,No,opp hangup,Low in Relevance,No,No,Dual Specialization Student,,02.Medium,01.High,13,17,No,No,Email Opened,0.7147487,1
b399df0d-9890-4be8-854b-8caeacd5d2b9,659915,Lead Add Form,Olark Chat,Yes,No,1,4,977,8.1,Email Opened,,IT Projects Management,Online Search,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,number not provided,Not Sure,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,02.Medium,14,13,No,No,Email Opened,0.07046223,0
2e6626fe-9418-4e20-a7ea-d561208f9e1d,659914,Lead Add Form,Organic Search,No,No,0,9,1536,9.0,Unreachable,Singapore,Hospitality Management,Reference,Other,,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Might be,No,No,Lateral Student,Thane & Outskirts,02.Medium,01.High,14,16,No,No,Unreachable,0.22058362,0
08844179-af52-4994-8510-97cee64feef7,659913,API,Facebook,Yes,No,0,3,1272,3.0,Email Link Clicked,United States,Supply Chain Management,Student of SomeSchool,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,02.Medium,13,14,No,No,Email Link Clicked,0.12728411,0
2dd0ffdf-8b8e-4574-893f-494eef32cb63,659912,Quick Add Form,YouTube,No,No,0,3,1716,3.0,SMS Sent,United States,Finance Management,Word Of Mouth,Other,Affordable Fees,No,No,No,No,No,No,No,No,switched off,Might be,No,No,,Other Cities of Maharashtra,02.Medium,02.Medium,13,15,No,Yes,Modified,0.5397452,1
e6dab6e6-60e2-453a-b994-8f9e62558fe5,659911,Lead Add Form,Direct Traffic,No,No,0,4,1258,4.0,View in browser link Clicked,United States,Services Excellence,Word Of Mouth,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Graduation in progress,High in Relevance,No,No,Other Leads,Other Cities of Maharashtra,02.Medium,01.High,13,17,No,No,Email Opened,0.39479363,0
0b3425a2-11f4-4b2c-9b99-7fd24a9ce1a4,659910,Quick Add Form,Direct Traffic,No,No,0,11,273,11.0,Had a Phone Conversation,United Kingdom,"Banking, Investment And Insurance",Online Search,Unemployed,,No,No,No,No,No,No,No,No,Interested in other courses,High in Relevance,No,No,Lateral Student,,02.Medium,03.Low,16,13,No,No,Unreachable,0.040768772,0
3dc2105f-b34c-4993-b7e6-c936b71fb5a2,659909,API,Facebook,No,Yes,0,9,622,9.0,Converted to Lead,Bahrain,Marketing Management,Select,Businessman,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Potential Lead,,02.Medium,02.Medium,12,14,No,No,Modified,0.97494555,1
28cd36c5-4e54-458d-bb07-b70622cc1cad,659908,Landing Page Submission,Referral Sites,No,No,0,17,1583,17.0,Email Opened,United States,Healthcare Management,Select,Other,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,Might be,No,No,Potential Lead,,02.Medium,01.High,16,16,No,No,Email Opened,0.21447754,0
6cc67e53-718c-497d-ac02-63cb7604ca50,659907,Quick Add Form,Reference,No,No,0,5,1411,8.07,View in browser link Clicked,Oman,Supply Chain Management,Online Search,Other,Better Career Prospects,No,No,No,No,No,No,No,No,switched off,Worst,No,No,Lateral Student,Select,01.High,01.High,16,15,No,No,Page Visited on Website,0.10738463,0
535a584e-aa1b-4481-8384-a05aa4dce38a,659906,Landing Page Submission,Olark Chat,No,No,0,14,238,14.0,SMS Sent,Qatar,Marketing Management,Other,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,Yes,No,Potential Lead,,01.High,01.High,15,17,No,No,Olark Chat Conversation,0.09512504,0
7469d273-399f-4e9e-9397-0835e87cc578,659905,API,Welingak Website,No,No,1,12,832,12.0,View in browser link Clicked,Oman,E-COMMERCE,Email,Working Professional,Affordable Fees,No,No,No,No,No,No,No,No,number not provided,Low in Relevance,No,No,Dual Specialization Student,Other Cities,02.Medium,02.Medium,16,15,No,No,Page Visited on Website,0.9852013,1
d95369bc-4315-4fd5-a179-c2b12a24e7ab,659904,Lead Import,Organic Search,No,No,1,9,769,9.0,Unsubscribed,Singapore,International Business,Email,,,No,No,No,No,No,No,No,No,,,No,No,Select,,02.Medium,03.Low,16,11,No,No,Unsubscribed,0.38813558,0
3366299d-6651-48f3-810a-1d25cb49c816,659903,Lead Import,YouTube,No,No,0,14,602,14.0,Modified,Singapore,Select,Reference,Working Professional,Better Career Prospects,No,No,No,No,No,No,No,No,Interested in other courses,Worst,No,No,Select,Other Cities of Maharashtra,03.Low,01.High,13,16,No,No,Modified,0.012055971,0
01860136-8500-4743-a360-8147a3745056,659902,Lead Import,Referral Sites,No,No,0,5,36,5.0,Unsubscribed,India,Marketing Management,Email,Other,,No,No,No,No,No,No,No,No,switched off,Might be,No,Yes,Other Leads,Other Cities,02.Medium,03.Low,15,12,No,Yes,Unsubscribed,0.0012823512,0
6b31b601-a2c4-45ed-9a46-8e6cb71bdd04,659901,Lead Add Form,Organic Search,No,No,1,1,1146,1.0,Unreachable,Singapore,Select,Select,Student,,No,No,No,No,No,No,No,No,Graduation in progress,,No,No,,,01.High,02.Medium,16,15,No,No,Unreachable,0.08786362,0
8c99ec9c-a144-42d7-8764-196fd9e1786b,659900,Quick Add Form,Referral Sites,No,No,0,7,1088,7.0,Form Submitted on Website,UAE,Rural and Agribusiness,Online Search,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Ringing,,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,02.Medium,12,13,No,No,Page Visited on Website,0.15478759,0
92b57d23-ddeb-4be7-9f1d-fb3e52a078a2,659899,Landing Page Submission,Olark Chat,No,No,0,14,1737,14.0,Had a Phone Conversation,Saudi Arabia,Media and Advertising,Online Search,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,switched off,Not Sure,No,No,,,,01.High,10,15,No,Yes,Unreachable,0.013113518,0
5b9e32c5-f092-4e0f-816f-557b2f46b227,659898,API,Referral Sites,No,No,0,13,839,7.67,Email Bounced,Oman,E-COMMERCE,Online Search,Businessman,,No,No,No,No,No,No,No,No,Already a student,Not Sure,No,No,Potential Lead,Other Cities of Maharashtra,01.High,01.High,15,17,No,Yes,Page Visited on Website,0.4488333,0
0abc5dcb-c365-43fe-8129-1db60877f204,659897,Lead Import,YouTube,No,No,0,1,1706,5.58,Email Opened,UAE,Media and Advertising,Word Of Mouth,Other,Quality Education,No,No,No,No,No,No,No,No,Diploma holder (Not Eligible),Not Sure,No,No,Lateral Student,Other Cities of Maharashtra,01.High,01.High,16,18,No,Yes,Email Opened,0.6365957,1
338f868e-4ddc-48fb-a735-29d18d8160c1,659896,Quick Add Form,Google,No,No,0,16,1727,16.0,SMS Sent,Bahrain,Media and Advertising,Other,,Better Career Prospects,No,No,No,No,No,No,No,No,Will revert after reading the email,Worst,No,No,Potential Lead,Thane & Outskirts,02.Medium,,16,13,No,No,Olark Chat Conversation,0.9991549,1
97352698-22b2-4767-85c3-b05f6771ecf6,659895,API,Organic Search,No,No,1,14,933,4.08,Olark Chat Conversation,Singapore,IT Projects Management,Multiple Sources,Businessman,Flexibility & Convenience,No,No,No,No,No,No,No,No,Interested in other courses,Might be,No,No,Dual Specialization Student,,02.Medium,,14,16,No,Yes,Email Opened,0.0724514,0
b910c76e-da93-4d20-822a-1f1ca6961392,659894,Landing Page Submission,Olark Chat,No,No,0,12,954,8.08,SMS Sent,Bahrain,IT Projects Management,Other,Working Professional,Quality Education,No,No,No,No,No,No,No,No,,Worst,No,No,,Other Cities of Maharashtra,02.Medium,02.Medium,15,14,No,No,Page Visited on Website,0.9657866,1
7a4526b8-a92e-4e57-9ed9-b1d69049133e,659893,Lead Add Form,YouTube,No,No,0,9,1450,9.0,Form Submitted on Website,India,Select,Other,Businessman,,No,No,No,No,No,No,No,No,Ringing,Not Sure,Yes,No,Potential Lead,Mumbai,02.Medium,03.Low,14,12,No,No,Page Visited on Website,0.11159896,0
9a895e97-1025-4961-9749-ed1a3d9575d8,659892,Lead Add Form,Google,No,No,0,2,1545,2.0,Email Link Clicked,United States,"Banking, Investment And Insurance",Student of SomeSchool,Student,,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Select,,03.Low,01.High,13,16,No,No,Email Link Clicked,0.97855115,1
c6515a1f-7411-41eb-bee6-4adce8e42990,659891,API,Google,No,No,0,3,635,3.0,Converted to Lead,Qatar,Media and Advertising,Reference,Other,Better Career Prospects,No,No,No,No,No,No,No,No,,,No,No,Other Leads,Other Cities,03.Low,01.High,9,16,No,No,Modified,0.40119547,0
0d49a408-c6fc-48c8-bb6e-676eadedfb0a,659890,Landing Page Submission,Direct Traffic,No,No,0,0,0,0.0,Email Bounced,,E-COMMERCE,Other,,Affordable Fees,No,No,No,No,No,No,No,No,in touch with EINS,Worst,No,No,,,03.Low,02.Medium,10,13,No,No,Email Opened,0.07147271,0
587d9e48-bc12-4d15-84f9-872704076f31,659889,API,Facebook,No,No,0,17,1555,17.0,Form Submitted on Website,,"Banking, Investment And Insurance",Select,,Flexibility & Convenience,No,No,No,No,No,No,No,No,Busy,,No,No,Select,Thane & Outskirts,01.High,01.High,18,17,No,Yes,Email Opened,0.51529646,1
adf38585-59bd-4383-ba1c-c4c4d76c7e3c,659888,Quick Add Form,Reference,No,No,0,2,1215,2.0,View in browser link Clicked,,Hospitality Management,Reference,Unemployed,Affordable Fees,No,No,No,No,No,No,No,No,Will revert after reading the email,Might be,No,No,Lateral Student,Other Cities of Maharashtra,02.Medium,02.Medium,12,15,No,No,Email Opened,0.99930704,1
52fffb0f-8051-49f7-b874-170a2d04d454,659887,Quick Add Form,Direct Traffic,No,No,0,9,1692,5.2,Form Submitted on Website,Oman,Rural and Agribusiness,Reference,Working Professional,,No,No,No,No,No,No,No,No,Graduation in progress,Might be,No,No,Dual Specialization Student,Other Metro Cities,,02.Medium,17,15,No,No,Page Visited on Website,0.9921623,1
fd5c47de-53e1-4495-a3ab-0ff0e604871c,659886,API,Reference,No,No,0,5,917,5.0,View in browser link Clicked,UAE,Supply Chain Management,Select,Other,Affordable Fees,No,No,No,No,No,No,No,No,,Worst,No,No,Select,,03.Low,01.High,13,15,No,No,Email Opened,0.5247238,1
dfb77671-4615-44e3-9cb9-6e2368c2ecee,659885,API,Direct Traffic,No,No,0,8,1217,8.0,Modified,Bahrain,Marketing Management,Select,,Flexibility & Convenience,No,No,No,No,No,No,No,No,opp hangup,High in Relevance,No,No,,,02.Medium,01.High,12,18,No,Yes,Modified,0.14291766,0
f1172b13-6156-4237-a262-7ff6af7656fe,659884,Lead Import,Direct Traffic,Yes,Yes,0,3,950,3.0,Olark Chat Conversation,India,Healthcare Management,Other,,,No,No,No,No,No,No,No,No,in touch with EINS,Not Sure,No,No,Dual Specialization Student,Other Cities,02.Medium,,15,12,No,No,Email Opened,0.013780841,0
e13cd636-39de-4d86-82f7-283f47451275,659883,Quick Add Form,Google,No,No,0,7,92,7.0,Page Visited on Website,UAE,Business Administration,Reference,,,No,No,No,No,No,No,No,No,Interested in other courses,Low in Relevance,No,No,Select,Other Cities,02.Medium,02.Medium,16,15,No,No,Page Visited on Website,0.005335947,0
bcc94ac4-2a14-488a-bd4f-111d52919c40,659882,API,Google,No,No,1,3,762,3.0,Unreachable,United Kingdom,Select,Student of SomeSchool,Unemployed,Flexibility & Convenience,No,No,No,No,No,No,No,No,,,No,No,Select,Thane & Outskirts,01.High,01.High,18,18,No,No,Unreachable,0.9029439,1
